time,open,high,low,close,volume
1755561600000,116183.6,116687.7,114734.8,114756.6,21808.316
1755576000000,114756.7,115430.0,114303.8,114928.7,19906.291
1755590400000,114928.7,115608.5,114750.0,115461.0,11178.156
1755604800000,115461.0,115847.4,113506.0,113730.0,44225.425
1755619200000,113730.1,113844.0,112714.4,113078.3,29407.714
1755633600000,113078.2,113524.5,112666.6,112824.2,14498.385
1755648000000,112824.1,113599.4,112500.0,113465.4,21619.508
1755662400000,113465.4,113805.5,113360.9,113436.7,9143.536
1755676800000,113436.7,113978.0,113009.5,113627.5,15623.162
1755691200000,113627.4,114279.3,112301.8,113297.0,45124.338
1755705600000,113296.9,114411.0,113200.0,114216.3,27678.02
1755720000000,114216.3,114569.0,113941.9,114220.5,11333.806
1755734400000,114220.5,114777.0,113843.7,113912.1,13829.073
1755748800000,113912.0,113997.1,113520.0,113836.8,9921.262
1755763200000,113836.8,113947.4,112924.6,113100.2,12824.8
1755777600000,113100.0,113936.0,112545.4,112748.9,27324.857
1755792000000,112748.8,112940.6,111944.0,112152.8,21010.133
1755806400000,112152.8,112833.3,112010.0,112462.2,11496.231
1755820800000,112462.2,113485.9,112273.2,112889.9,15818.142
1755835200000,112890.0,113350.2,112655.5,113040.1,12847.566
1755849600000,113040.0,113273.9,112130.3,112272.8,13076.59
1755864000000,112272.9,117266.9,111625.9,116319.3,110185.22
1755878400000,116319.4,117397.4,116046.5,116625.5,35551.395
1755892800000,116625.4,117140.6,116510.0,116897.5,11969.064
1755907200000,116897.5,116988.0,115414.3,115522.5,21833.348
1755921600000,115522.6,116015.3,115504.6,115769.9,10604.533
1755936000000,115770.0,115840.4,115180.0,115266.7,9759.963
1755950400000,115266.8,115450.0,114510.0,114776.5,22697.545
1755964800000,114776.4,115166.5,114648.7,115104.9,7958.313
1755979200000,115104.9,115380.0,114957.7,115377.1,5565.713
1755993600000,115377.1,115640.0,114902.0,115006.5,11855.839
1756008000000,115006.5,115264.4,114814.2,114854.8,8290.719
1756022400000,114854.9,115033.4,114574.1,114702.0,10131.968
1756036800000,114701.9,114845.0,114324.9,114372.6,14203.317
1756051200000,114372.7,114914.8,110484.0,112556.4,58915.204
1756065600000,112556.4,113646.5,111555.0,113446.3,29990.955
1756080000000,113446.2,113621.3,112100.2,112867.7,22365.177
1756094400000,112867.8,113022.9,111245.9,111469.7,26547.559
1756108800000,111469.7,111789.9,110891.0,111183.7,27037.38
1756123200000,111183.7,112533.2,110532.2,112142.2,41669.829
1756137600000,112142.2,112897.7,110601.7,110650.4,30479.325
1756152000000,110650.4,111050.0,109219.8,110064.0,56740.515
1756166400000,110064.1,110064.1,108559.7,109825.0,32739.345
1756180800000,109825.1,110508.5,109711.0,110244.2,14571.872
1756195200000,110244.2,110405.6,109529.5,109842.2,13433.107
1756209600000,109842.2,110817.5,109350.0,109624.6,40914.503
1756224000000,109624.6,111106.5,109400.0,111053.5,21525.613
1756238400000,111053.5,112330.0,110855.0,111709.9,21856.998
1756252800000,111710.0,111765.6,110867.1,111373.7,15375.235
1756267200000,111373.8,111700.4,110586.5,110688.0,11788.597
1756281600000,110688.0,111328.9,110306.9,111270.8,12812.348
1756296000000,111270.7,112568.5,110958.2,111965.1,29562.927
1756310400000,111965.0,112550.0,111489.8,112032.8,18174.547
1756324800000,112032.9,112401.5,110854.4,111194.9,26491.468
1756339200000,111194.9,111993.0,110811.0,111954.1,11667.908
1756353600000,111954.0,113318.2,111892.4,113079.2,23087.347
1756368000000,113079.3,113301.6,112780.3,112876.5,10509.946
1756382400000,112876.5,113429.0,112344.4,112633.1,26239.509
1756396800000,112633.1,113153.1,111853.6,111864.7,17144.949
1756411200000,111864.8,112519.1,111829.4,112507.3,8980.618
1756425600000,112507.3,112585.7,111238.5,111648.6,17249.864
1756440000000,111648.6,111797.2,109850.0,109969.0,25126.998
1756454400000,109969.0,110254.9,109360.0,110047.8,23367.603
1756468800000,110047.8,111489.5,108034.1,108334.4,70997.82
1756483200000,108334.4,108777.0,107869.6,108155.5,21364.211
1756497600000,108155.5,108513.0,107411.4,108332.4,21618.676
1756512000000,108332.4,108378.0,107281.0,108367.9,16398.309
1756526400000,108368.0,108615.3,108067.5,108466.6,11466.765
1756540800000,108466.6,108742.9,108359.6,108638.6,9160.751
1756555200000,108638.6,108879.6,108155.0,108809.8,13394.47
1756569600000,108809.8,108851.0,108562.0,108769.4,5467.675
1756584000000,108769.5,108776.1,108412.2,108757.9,4768.913
1756598400000,108758.0,109439.9,108750.0,109175.4,13765.096
1756612800000,109175.5,109190.4,108455.0,108656.9,9506.115
1756627200000,108656.9,109067.2,108251.3,108350.0,12792.96
1756641600000,108350.0,108808.5,108153.8,108758.2,10880.915
1756656000000,108758.2,109196.5,108504.7,108877.2,10481.101
1756670400000,108877.3,109192.3,108021.0,108208.4,12723.359
1756684800000,108208.4,108447.6,107355.0,107619.1,25068.79
1756699200000,107619.1,109390.3,107211.5,109390.3,26104.798
1756713600000,109390.2,109874.8,108131.6,108721.9,33039.009
1756728000000,108721.8,109479.2,108515.8,108738.0,21788.115
1756742400000,108737.9,109298.6,108350.0,109178.7,12872.734
1756756800000,109178.7,109410.5,107400.0,109187.9,31407.18
1756771200000,109187.9,110597.9,108834.9,110286.0,28302.513
1756785600000,110286.0,110571.9,109932.4,110190.1,13927.36
1756800000000,110190.1,110700.0,109501.7,109698.6,18830.291
1756814400000,109698.6,111742.1,108333.0,110789.9,79576.083
1756828800000,110789.9,111076.8,110118.5,110742.9,20760.952
1756843200000,110742.9,111487.9,110650.8,111188.0,14564.157
1756857600000,111187.9,111732.9,110842.7,110991.7,14679.713
1756872000000,110991.8,111117.5,110486.9,111041.5,11117.044
1756886400000,111041.4,111670.0,110843.0,111391.6,11890.428
1756900800000,111391.6,112470.5,110966.8,112168.6,42967.906
1756915200000,112168.5,112541.2,111626.0,112139.9,17438.926
1756929600000,112140.0,112207.1,111550.9,111659.8,7410.404
1756944000000,111659.7,112136.8,111081.1,111107.1,14897.088
1756958400000,111107.1,111283.7,110237.2,110417.3,20718.869
1756972800000,110417.3,111111.0,110366.0,110763.9,14846.823
1756987200000,110763.8,111081.6,109269.1,109448.0,33312.199
1757001600000,109448.0,110150.0,109315.0,109753.9,17804.968
1757016000000,109753.9,111743.8,109702.8,110679.4,20720.422
1757030400000,110679.5,111444.1,110394.2,111266.9,14819.651
1757044800000,111267.0,112949.0,111086.2,112900.1,28206.507
1757059200000,112900.0,112947.6,112080.0,112299.6,22210.272
1757073600000,112299.6,113344.3,110240.0,110674.1,88696.603
1757088000000,110674.1,111598.2,110153.3,111550.1,19053.407
1757102400000,111550.0,111655.5,110307.6,110614.9,20388.964
1757116800000,110614.8,111256.2,110504.9,111034.0,7401.22
1757131200000,111034.0,111034.0,110653.1,110779.9,5151.787
1757145600000,110779.9,110928.5,110621.0,110732.9,5048.529
1757160000000,110732.8,110956.5,110285.2,110324.1,9309.436
1757174400000,110324.2,110359.1,109850.0,109986.7,14613.108
1757188800000,109986.8,110225.9,109981.2,110135.3,4758.436
1757203200000,110135.2,110700.0,110120.5,110579.8,8486.949
1757217600000,110579.8,110880.8,110414.4,110710.8,7174.867
1757232000000,110710.8,111348.0,110666.4,111249.5,14763.41
1757246400000,111249.5,111371.4,110998.8,111276.2,7509.152
1757260800000,111276.2,111327.2,110817.5,111217.0,7640.787
1757275200000,111216.9,111559.5,110947.6,111076.0,8265.419
1757289600000,111075.5,111345.0,110566.5,111004.9,14141.826
1757304000000,111004.8,111580.7,110852.1,111236.4,9409.023
1757318400000,111236.5,112144.0,111201.0,112022.0,24016.679
1757332800000,112022.0,112867.6,111800.0,112573.6,28275.809
1757347200000,112573.6,112635.0,111927.0,112051.0,14865.987
1757361600000,112050.0,112460.4,111847.0,112012.6,8408.535
1757376000000,112012.7,112055.7,111050.0,111657.6,19290.25
1757390400000,111657.7,113238.0,111576.7,112950.1,31921.636
1757404800000,112950.2,113134.3,112350.0,112397.4,12841.685
1757419200000,112397.5,112900.0,110714.9,110830.1,49386.303
1757433600000,110830.1,111342.0,110738.6,111242.3,14928.609
1757448000000,111242.4,111692.3,111041.1,111499.9,8906.65
1757462400000,111499.9,111545.0,110855.8,111498.9,17185.891
1757476800000,111498.9,112555.0,111316.8,112500.1,16775.302
1757491200000,112500.0,112832.0,112060.0,112266.4,19366.674
1757505600000,112266.5,114287.9,112266.4,113801.3,64026.7
1757520000000,113801.3,114046.8,113111.0,113525.2,21631.484
1757534400000,113525.3,114005.0,113468.4,113896.8,12915.488
1757548800000,113896.8,114433.2,113614.5,114354.4,11183.876
1757563200000,114354.4,114419.9,113900.0,114040.0,11621.63
1757577600000,114040.1,114161.0,113722.2,113960.9,11061.871
1757592000000,113961.0,114691.7,113340.7,114122.3,50084.085
1757606400000,114122.4,114564.0,114008.5,114370.5,11930.936
1757620800000,114370.4,115439.0,114195.0,115427.0,17183.68
1757635200000,115427.0,116280.0,114993.0,115138.3,31719.513
1757649600000,115138.3,115613.0,115024.3,115049.0,12398.784
1757664000000,115048.9,115243.5,114833.8,114863.0,13385.479
1757678400000,114863.0,115445.9,114681.5,115064.9,18827.404
1757692800000,115064.8,116605.7,114989.9,116561.1,27949.158
1757707200000,116561.0,116561.0,115701.4,115978.4,14733.38
1757721600000,115978.4,116245.4,115500.1,115913.6,10867.694
1757736000000,115913.6,115913.6,115594.9,115715.5,6578.872
1757750400000,115715.5,116126.0,115715.5,115912.9,6897.627
1757764800000,115913.0,116013.7,115546.1,115721.3,9103.39
1757779200000,115721.4,115780.3,115032.0,115751.4,15004.094
1757793600000,115751.4,115946.4,115745.6,115862.7,4077.913
1757808000000,115862.7,116075.8,115580.0,115626.0,7677.134
1757822400000,115626.0,115884.1,115406.1,115746.0,4741.452
1757836800000,115746.1,116118.6,115700.3,115750.0,7509.269
1757851200000,115750.0,115828.1,115100.5,115162.2,15997.51
1757865600000,115162.2,115605.5,115132.4,115597.4,5946.542
1757880000000,115597.3,116050.0,115057.0,115210.0,13216.083
1757894400000,115210.0,115536.0,114777.0,115387.6,13576.469
1757908800000,115387.7,116759.9,115341.8,115769.5,27463.691
1757923200000,115769.6,115769.6,114588.0,115009.0,30239.543
1757937600000,115009.0,115045.5,114338.5,114788.4,25881.909
1757952000000,114788.1,115528.8,114542.6,115246.7,14288.385
1757966400000,115246.7,115550.0,115141.4,115300.6,6461.282
1757980800000,115300.5,115490.8,114890.0,115250.9,8274.606
1757995200000,115250.8,115968.0,114867.0,115799.4,18532.273
1758009600000,115799.4,115945.0,115151.0,115222.2,9903.929
1758024000000,115222.1,115878.2,114600.0,115877.9,24558.996
1758038400000,115877.9,116830.0,115549.9,116758.0,28427.493
1758052800000,116757.1,116910.8,116543.7,116747.3,9748.887
1758067200000,116747.3,117081.9,116317.0,116320.1,11721.837
1758081600000,116320.2,117266.4,116107.2,117120.5,19903.725
1758096000000,117120.5,117156.6,116197.0,116200.1,14747.898
1758110400000,116200.1,116493.0,115340.0,115825.1,27934.073
1758124800000,115825.1,116316.0,114623.3,115587.6,61585.442
1758139200000,115587.5,116940.0,115257.1,116402.5,22232.095
1758153600000,116402.6,117865.9,116033.5,117531.2,30344.595
1758168000000,117531.3,117713.5,116834.5,117033.6,17350.923
1758182400000,117033.7,117381.9,116955.0,117015.0,10057.804
1758196800000,117015.0,117789.9,116913.9,117530.3,22097.569
1758211200000,117530.2,117875.2,117133.0,117403.0,12457.02
